"StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q2","Q3","Q4","Q4_3_TEXT","Q5","Q6","Q6_4_TEXT","Q7","Q8","Q9","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q36","Q37","Q39","Q40","Q41","Q42","Q43","Q44","Q46","Q47","Q48","Q49","Q50","Q51","Q93","Q94","Q95","Q96","Q97","Q98","FL_73_DO_Scenario13_dominantandattractivefemaleforhomosexuals","FL_73_DO_Scenario14_nondominantandattractivefemaleforhomosexuals","FL_73_DO_Scenario15_dominantandunattractivefemaleforhomosexuals","FL_73_DO_Scenario16_nondominantandunattractivefemaleforhomosexua","FL_66_DO_Scenario9_dominantandattractivemaleforhomosexuals","FL_66_DO_Scenario10_nondominantandattractivemaleforhomosexuals","FL_66_DO_Scenario11_dominantunattractivemaleforhomosexuals","FL_66_DO_Scenario12_nondominantunattractivemaleforhomosexuals","FL_60_DO_Scenario_attractiveandnon_dominantmale","FL_60_DO_Scenario3_dominantandunattractivemale","FL_60_DO_Scenario5_attractiveandnotdominantfemale","FL_60_DO_Scenario7_unattractiveanddominantfemale","FL_60_DO_Scenario8_unattractiveandnotdominantfemale","FL_60_DO_Scenario6_attractiveanddominantfemale","FL_60_DO_Scenario4_NotDominantandUnattractivemale","FL_60_DO_Scenario1_attractiveanddominantmale","FL_60_DO_Scenario13_dominantandattractivefemaleforhomosexuals","FL_60_DO_Scenario14_nondominantandattractivefemaleforhomosexuals","FL_60_DO_Scenario15_dominantandunattractivefemaleforhomosexuals","FL_60_DO_Scenario16_nondominantandunattractivefemaleforhomosexua","FL_60_DO_Scenario9_dominantandattractivemaleforhomosexuals","FL_60_DO_Scenario10_nondominantandattractivemaleforhomosexuals","FL_60_DO_Scenario11_dominantunattractivemaleforhomosexuals","FL_60_DO_Scenario12_nondominantunattractivemaleforhomosexuals","FL_337_DO_Selfperceivedmatingsuccessscale","FL_337_DO_Debrief","FL_337_DO_SelfperceivedmatingsuccessforHomosexuals","FL_379_DO_Scenario_attractiveandnon_dominantmale","FL_379_DO_Scenario3_dominantandunattractivemale","FL_379_DO_Scenario5_attractiveandnotdominantfemale","FL_379_DO_Scenario7_unattractiveanddominantfemale","FL_379_DO_Scenario1_attractiveanddominantmale","FL_379_DO_Scenario4_NotDominantandUnattractivemale","FL_379_DO_Scenario6_attractiveanddominantfemale","FL_379_DO_Scenario8_unattractiveandnotdominantfemale","FL_379_DO_Scenario9_dominantandattractivemaleforhomosexuals","FL_379_DO_Scenario10_nondominantandattractivemaleforhomosexuals","FL_379_DO_Scenario11_dominantunattractivemaleforhomosexuals","FL_379_DO_Scenario12_nondominantunattractivemaleforhomosexuals","FL_379_DO_Scenario13_dominantandattractivefemaleforhomosexuals","FL_379_DO_Scenario14_nondominantandattractivefemaleforhomosexual","FL_379_DO_Scenario15_dominantandunattractivefemaleforhomosexuals","FL_379_DO_Scenario16_nondominantandunattractivefemaleforhomosexu","FL_399_DO_Selfperceivedmatingsuccessscale","FL_399_DO_SelfperceivedmatingsuccessforHomosexuals","FL_50_DO_Scenario1_attractiveanddominantmale","FL_50_DO_Scenario_attractiveandnon_dominantmale","FL_50_DO_Scenario3_dominantandunattractivemale","FL_50_DO_Scenario4_NotDominantandUnattractivemale","FL_50_DO_Scenario9_dominantandattractivemaleforhomosexuals","FL_50_DO_Scenario10_nondominantandattractivemaleforhomosexuals","FL_50_DO_Scenario11_dominantunattractivemaleforhomosexuals","FL_50_DO_Scenario12_nondominantunattractivemaleforhomosexuals","FL_339_DO_Selfperceivedmatingsuccessscale","FL_339_DO_SelfperceivedmatingsuccessforHomosexuals","FL_46_DO_Scenario5_attractiveandnotdominantfemale","FL_46_DO_Scenario6_attractiveanddominantfemale","FL_46_DO_Scenario7_unattractiveanddominantfemale","FL_46_DO_Scenario8_unattractiveandnotdominantfemale","FL_46_DO_Scenario13_dominantandattractivefemaleforhomosexuals","FL_46_DO_Scenario14_nondominantandattractivefemaleforhomosexuals","FL_46_DO_Scenario15_dominantandunattractivefemaleforhomosexuals","FL_46_DO_Scenario16_nondominantandunattractivefemaleforhomosexua","FL_342_DO_Selfperceivedmatingsuccessscale","FL_342_DO_SelfperceivedmatingsuccessforHomosexuals","FL_42_DO_Scenario_attractiveandnon_dominantmale","FL_42_DO_Scenario1_attractiveanddominantmale","FL_42_DO_Scenario3_dominantandunattractivemale","FL_42_DO_Scenario4_NotDominantandUnattractivemale","FL_42_DO_Scenario9_dominantandattractivemaleforhomosexuals","FL_42_DO_Scenario10_nondominantandattractivemaleforhomosexuals","FL_42_DO_Scenario11_dominantunattractivemaleforhomosexuals","FL_42_DO_Scenario12_nondominantunattractivemaleforhomosexuals","FL_344_DO_Selfperceivedmatingsuccessscale","FL_344_DO_SelfperceivedmatingsuccessforHomosexuals","FL_36_DO_Scenario5_attractiveandnotdominantfemale","FL_36_DO_Scenario7_unattractiveanddominantfemale","FL_36_DO_Scenario6_attractiveanddominantfemale","FL_36_DO_Scenario8_unattractiveandnotdominantfemale","FL_36_DO_Scenario13_dominantandattractivefemaleforhomosexuals","FL_36_DO_Scenario14_nondominantandattractivefemaleforhomosexuals","FL_36_DO_Scenario15_dominantandunattractivefemaleforhomosexuals","FL_36_DO_Scenario16_nondominantandunattractivefemaleforhomosexua","FL_346_DO_Selfperceivedmatingsuccessscale","FL_346_DO_SelfperceivedmatingsuccessforHomosexuals","FL_32_DO_Scenario5_attractiveandnotdominantfemale","FL_32_DO_Scenario7_unattractiveanddominantfemale","FL_32_DO_Scenario6_attractiveanddominantfemale","FL_32_DO_Scenario8_unattractiveandnotdominantfemale","FL_32_DO_Scenario13_dominantandattractivefemaleforhomosexuals","FL_32_DO_Scenario14_nondominantandattractivefemaleforhomosexuals","FL_32_DO_Scenario15_dominantandunattractivefemaleforhomosexuals","FL_32_DO_Scenario16_nondominantandunattractivefemaleforhomosexua","FL_348_DO_Selfperceivedmatingsuccessscale","FL_348_DO_SelfperceivedmatingsuccessforHomosexuals","FL_28_DO_Scenario_attractiveandnon_dominantmale","FL_28_DO_Scenario3_dominantandunattractivemale","FL_28_DO_Scenario1_attractiveanddominantmale","FL_28_DO_Scenario4_NotDominantandUnattractivemale","FL_28_DO_Scenario9_dominantandattractivemaleforhomosexuals","FL_28_DO_Scenario10_nondominantandattractivemaleforhomosexuals","FL_28_DO_Scenario11_dominantunattractivemaleforhomosexuals","FL_28_DO_Scenario12_nondominantunattractivemaleforhomosexuals","FL_351_DO_Selfperceivedmatingsuccessscale","FL_351_DO_SelfperceivedmatingsuccessforHomosexuals","FL_21_DO_Scenario5_attractiveandnotdominantfemale","FL_21_DO_Scenario7_unattractiveanddominantfemale","FL_21_DO_Scenario6_attractiveanddominantfemale","FL_21_DO_Scenario8_unattractiveandnotdominantfemale","FL_17_DO_Scenario_attractiveandnon_dominantmale","FL_17_DO_Scenario3_dominantandunattractivemale","FL_17_DO_Scenario1_attractiveanddominantmale","FL_17_DO_Scenario4_NotDominantandUnattractivemale"
2018-04-11 09:48:50,2018-04-11 09:55:38,0,"",100,407,1,2018-04-11 09:55:39,"R_2DTT0ig2KmXgIkl","","","","","","","anonymous","EN",1,"",1,"",22,1,"",2,2,"",2,1,1,2,3,2,1,2,1,2,1,1,6,7,3,4,4,1,3,3,NA,NA,NA,NA,NA,NA,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2018-04-11 09:56:09,2018-04-11 09:59:06,0,"",100,176,1,2018-04-11 09:59:07,"R_3FKA8qz4ydhgjXA","","","","","","","anonymous","EN",1,"",1,"",18,1,"",1,2,"",4,3,3,5,1,2,1,1,5,1,2,2,6,7,3,4,3,2,4,3,NA,NA,NA,NA,NA,NA,6,5,4,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2018-04-11 11:25:44,2018-04-11 11:32:48,0,"",100,423,1,2018-04-11 11:32:48,"R_3nVI5mrIylzNg2w","","","","","","","anonymous","EN",1,"",2,"",24,1,"",2,2,"",2,1,2,2,3,1,1,4,1,3,2,1,3,6,4,4,5,3,4,3,NA,NA,NA,NA,NA,NA,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2018-04-12 01:56:02,2018-04-12 02:09:47,0,"",100,825,1,2018-04-12 02:09:48,"R_3IcwTKczaeBRBIM","","","","","","","anonymous","EN",1,"",2,"",25,1,"",2,1,"Rotterdam, The Netherlands",3,3,2,2,2,1,2,2,3,2,1,3,5,6,4,4,2,2,4,3,NA,NA,NA,NA,NA,NA,5,5,5,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2018-04-12 05:08:58,2018-04-12 05:14:17,0,"",100,318,1,2018-04-12 05:14:18,"R_3kEOrcRpgRVxQc2","","","","","","","anonymous","EN",1,"",2,"",26,1,"",1,2,"",2,2,2,2,3,1,2,3,2,2,4,4,6,6,2,2,2,3,3,3,NA,NA,NA,NA,NA,NA,4,5,5,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2018-04-13 03:09:58,2018-04-13 03:16:26,0,"",100,387,1,2018-04-13 03:16:27,"R_1OJnKQkO5MJiFkC","","","","","","","anonymous","EN",1,"",2,"",22,1,"",1,1,"Occupational and Organisational Psychology",2,2,3,3,3,4,3,4,3,3,4,4,4,4,4,3,2,3,3,2,NA,NA,NA,NA,NA,NA,5,5,5,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2018-04-08 14:42:31,2018-04-08 14:45:02,0,"",98,150,0,2018-04-15 14:45:06,"R_2amHyaGdzurqE89","","","","","","","anonymous","EN",1,"",1,"",23,1,"",2,2,"",2,2,2,2,3,1,2,2,1,1,2,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2018-04-09 07:23:02,2018-04-09 07:24:17,0,"",0,75,0,2018-04-16 07:28:29,"R_3hljW05NRlRi1nn","","","","","","","anonymous","EN",1,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09 07:45:10,2018-04-09 07:45:40,0,"",0,29,0,2018-04-16 07:46:42,"R_1cRF2I9IwLUKX9H","","","","","","","anonymous","EN",NA,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09 07:53:05,2018-04-09 07:54:05,0,"",90,60,0,2018-04-16 07:54:06,"R_2f7kMG1ivHLZo0o","","","","","","","anonymous","EN",1,"",2,"",26,1,"",1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2018-04-09 07:53:57,2018-04-09 07:55:11,0,"",0,73,0,2018-04-16 07:55:36,"R_1l9U6bsCQwkQ2t0","","","","","","","anonymous","EN",1,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09 08:33:05,2018-04-09 08:36:26,0,"",99,201,0,2018-04-16 08:37:32,"R_3nB2Gmu7HFKUsv1","","","","","","","anonymous","EN",1,"",1,"",20,1,"",1,1,"Northumbria",3,4,3,2,4,2,3,3,4,2,3,3,6,7,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2018-04-09 09:40:29,2018-04-09 09:41:17,0,"",0,47,0,2018-04-16 09:41:22,"R_2ZQRPShOCd1NoHp","","","","","","","anonymous","EN",1,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09 10:47:13,2018-04-09 10:47:37,0,"",0,23,0,2018-04-16 10:48:07,"R_3Pdx2EoOmRV4eG3","","","","","","","anonymous","EN",NA,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09 11:03:05,2018-04-09 11:04:01,0,"",96,56,0,2018-04-16 11:04:08,"R_2QSuRNHYu5xr69L","","","","","","","anonymous","EN",1,"",1,"",54,1,"",1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2018-04-09 11:25:07,2018-04-09 11:34:43,0,"",98,576,0,2018-04-16 11:35:06,"R_VQ24e3CH657ljsB","","","","","","","anonymous","EN",1,"",1,"",21,1,"",1,1,"Marketing and Management",4,1,2,1,2,3,2,2,1,1,1,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2018-04-10 02:44:23,2018-04-10 02:45:08,0,"",0,45,0,2018-04-17 02:45:20,"R_3lWTSHQGew63lI3","","","","","","","anonymous","EN",NA,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-10 08:58:30,2018-04-10 08:58:52,0,"",0,22,0,2018-04-17 08:59:29,"R_1pzdql5sEJV91Eg","","","","","","","anonymous","EN",NA,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-10 08:55:21,2018-04-10 09:11:17,0,"",96,956,0,2018-04-17 09:12:01,"R_31ZQ4Qs5CpupXmI","","","","","","","anonymous","EN",1,"",1,"",26,1,"",1,1,"PhD in Sociology on topic of educational reforms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
